Age,Department,JobRole,Attrition,Attrition_Binary,MonthlyIncome,SalaryBand,YearsAtCompany,TenureBand,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,BusinessTravel,MaritalStatus,Gender,JobLevel,NumCompaniesWorked,TotalWorkingYears,YearsInCurrentRole,StockOptionLevel
39,Research & Development,Research Director,No,0,13464,Very High (10K+),4,3-5 yrs,No,3,3,3,3,Travel_Rarely,Single,Male,3,7,9,3,0
46,Sales,Sales Executive,No,0,7991,High (6-10K),2,0-2 yrs,No,2,2,3,3,Non-Travel,Single,Male,2,8,6,2,0
40,Research & Development,Laboratory Technician,No,0,3377,Mid (3-6K),4,3-5 yrs,No,1,3,2,4,Travel_Rarely,Married,Female,1,4,7,3,1
42,Research & Development,Healthcare Representative,No,0,5538,Mid (3-6K),0,0-2 yrs,No,1,2,2,3,Travel_Rarely,Married,Male,2,5,10,0,2
35,Research & Development,Manufacturing Director,No,0,5762,Mid (3-6K),7,6-10 yrs,No,4,2,3,3,Non-Travel,Divorced,Male,2,2,15,7,1
38,Human Resources,Human Resources,No,0,2592,Low (<3K),11,10+ yrs,No,2,1,3,4,Non-Travel,Divorced,Male,1,5,13,10,3
34,Research & Development,Laboratory Technician,Yes,1,5346,Mid (3-6K),7,6-10 yrs,No,1,4,2,3,Travel_Frequently,Married,Male,2,4,11,1,1
37,Research & Development,Manufacturing Director,Yes,1,4213,Mid (3-6K),10,6-10 yrs,No,1,4,1,2,Travel_Rarely,Single,Male,2,1,10,3,0
39,Sales,Sales Executive,No,0,4127,Mid (3-6K),2,0-2 yrs,No,4,3,3,4,Travel_Frequently,Divorced,Male,2,2,7,1,1
43,Research & Development,Research Scientist,No,0,2438,Low (<3K),3,3-5 yrs,No,3,1,2,3,Non-Travel,Single,Male,1,4,7,2,0
41,Research & Development,Healthcare Representative,No,0,6870,High (6-10K),3,3-5 yrs,No,2,2,1,1,Travel_Rarely,Single,Male,2,3,11,2,0
41,Sales,Sales Executive,No,0,10447,Very High (10K+),22,10+ yrs,Yes,3,3,4,4,Travel_Rarely,Divorced,Female,3,0,23,14,1
30,Research & Development,Manufacturing Director,No,0,9667,High (6-10K),7,6-10 yrs,No,3,1,3,2,Travel_Rarely,Single,Female,3,9,9,7,0
26,Human Resources,Human Resources,Yes,1,2148,Low (<3K),5,3-5 yrs,Yes,2,4,3,3,Travel_Rarely,Married,Female,1,0,6,1,0
46,Research & Development,Healthcare Representative,Yes,1,8926,High (6-10K),9,6-10 yrs,No,2,4,4,4,Travel_Rarely,Married,Female,2,4,13,7,1
40,Research & Development,Healthcare Representative,No,0,6513,High (6-10K),5,3-5 yrs,No,4,3,3,4,Travel_Rarely,Divorced,Female,2,4,12,3,1
34,Sales,Sales Executive,No,0,6799,High (6-10K),10,6-10 yrs,No,3,2,3,3,Travel_Rarely,Married,Male,2,1,10,8,2
58,Sales,Manager,No,0,16291,Very High (10K+),16,10+ yrs,No,2,2,2,4,Non-Travel,Divorced,Male,4,4,37,9,1
35,Research & Development,Laboratory Technician,No,0,2705,Low (<3K),5,3-5 yrs,No,3,2,4,2,Travel_Rarely,Married,Male,1,0,6,4,1
47,Research & Development,Manufacturing Director,No,0,10333,Very High (10K+),22,10+ yrs,Yes,2,3,3,3,Travel_Rarely,Divorced,Female,3,8,28,11,1
40,Research & Development,Healthcare Representative,No,0,4448,Mid (3-6K),7,6-10 yrs,No,1,2,3,2,Travel_Rarely,Divorced,Female,2,2,15,4,1
54,Research & Development,Research Scientist,No,0,6854,High (6-10K),7,6-10 yrs,No,4,4,2,2,Travel_Rarely,Married,Female,2,4,14,1,1
31,Sales,Sales Executive,No,0,9637,High (6-10K),3,3-5 yrs,No,1,1,3,4,Travel_Frequently,Married,Female,3,2,9,2,2
28,Research & Development,Research Scientist,No,0,3591,Mid (3-6K),3,3-5 yrs,No,1,3,3,3,Travel_Rarely,Married,Female,1,1,3,2,1
38,Sales,Sales Representative,No,0,5405,Mid (3-6K),4,3-5 yrs,Yes,4,2,2,1,Travel_Rarely,Married,Female,2,2,20,2,2
26,Sales,Sales Executive,No,0,4684,Mid (3-6K),5,3-5 yrs,No,4,3,3,1,Travel_Rarely,Single,Male,2,1,5,3,0
58,Research & Development,Research Director,No,0,15787,Very High (10K+),2,0-2 yrs,Yes,3,1,3,2,Travel_Frequently,Married,Male,4,2,23,2,0
18,Research & Development,Research Scientist,No,0,1514,Low (<3K),0,0-2 yrs,No,3,2,1,3,Non-Travel,Single,Female,1,1,0,0,0
31,Human Resources,Human Resources,Yes,1,2956,Low (<3K),1,0-2 yrs,No,1,4,3,3,Travel_Rarely,Married,Male,1,0,2,0,0
29,Human Resources,Human Resources,Yes,1,2335,Low (<3K),2,0-2 yrs,Yes,1,1,3,4,Travel_Rarely,Divorced,Male,1,4,4,2,3
45,Sales,Sales Executive,No,0,5154,Mid (3-6K),8,6-10 yrs,No,3,3,4,2,Non-Travel,Married,Female,2,4,10,7,2
36,Research & Development,Research Scientist,No,0,6962,High (6-10K),1,0-2 yrs,Yes,2,4,3,4,Travel_Rarely,Married,Female,2,4,15,0,1
43,Sales,Sales Executive,No,0,5675,Mid (3-6K),7,6-10 yrs,No,4,1,3,3,Travel_Frequently,Married,Male,2,1,7,7,1
27,Research & Development,Laboratory Technician,No,0,2379,Low (<3K),5,3-5 yrs,Yes,4,4,2,3,Travel_Frequently,Single,Female,1,0,6,4,0
29,Research & Development,Laboratory Technician,No,0,3812,Mid (3-6K),11,10+ yrs,No,4,4,4,2,Travel_Frequently,Married,Male,1,1,11,8,0
32,Sales,Sales Executive,No,0,4648,Mid (3-6K),0,0-2 yrs,No,4,4,4,3,Travel_Frequently,Single,Male,2,8,4,0,0
42,Research & Development,Research Scientist,No,0,2936,Low (<3K),6,6-10 yrs,No,3,3,2,2,Non-Travel,Married,Male,1,3,10,3,2
47,Research & Development,Laboratory Technician,No,0,2105,Low (<3K),2,0-2 yrs,No,3,2,3,3,Travel_Rarely,Single,Female,1,4,7,2,0
46,Research & Development,Manufacturing Director,No,0,8578,High (6-10K),9,6-10 yrs,No,4,4,2,3,Travel_Rarely,Divorced,Male,3,3,12,8,1
28,Human Resources,Human Resources,No,0,2706,Low (<3K),3,3-5 yrs,No,4,3,3,2,Non-Travel,Divorced,Male,1,1,3,2,1
29,Research & Development,Healthcare Representative,No,0,6384,High (6-10K),7,6-10 yrs,No,3,4,3,4,Travel_Rarely,Divorced,Male,2,8,11,0,2
42,Research & Development,Laboratory Technician,No,0,3968,Mid (3-6K),0,0-2 yrs,No,3,4,3,4,Travel_Rarely,Single,Male,1,4,8,0,0
32,Sales,Sales Executive,Yes,1,9907,High (6-10K),2,0-2 yrs,Yes,2,3,2,3,Travel_Rarely,Single,Male,2,7,7,2,0
46,Sales,Sales Executive,No,0,13225,Very High (10K+),19,10+ yrs,No,1,1,3,4,Travel_Rarely,Divorced,Female,4,2,25,17,1
27,Sales,Sales Representative,No,0,3540,Mid (3-6K),9,6-10 yrs,No,3,2,3,4,Travel_Rarely,Married,Female,2,1,9,8,1
29,Human Resources,Human Resources,No,0,2804,Low (<3K),1,0-2 yrs,No,2,4,3,4,Travel_Rarely,Married,Male,1,1,1,0,0
43,Research & Development,Manager,No,0,19392,Very High (10K+),16,10+ yrs,No,3,1,3,4,Travel_Rarely,Married,Female,5,7,21,12,0
48,Research & Development,Research Director,No,0,19665,Very High (10K+),22,10+ yrs,No,2,4,3,4,Travel_Rarely,Married,Male,5,4,29,10,0
29,Research & Development,Research Scientist,Yes,1,2439,Low (<3K),1,0-2 yrs,Yes,4,4,2,2,Travel_Frequently,Single,Male,1,1,1,0,0
46,Sales,Sales Executive,Yes,1,7314,High (6-10K),8,6-10 yrs,No,2,3,3,3,Travel_Rarely,Married,Female,3,5,14,7,3
27,Research & Development,Research Scientist,No,0,4774,Mid (3-6K),7,6-10 yrs,No,1,4,2,4,Travel_Frequently,Married,Female,1,0,8,6,1
39,Research & Development,Research Scientist,No,0,3902,Mid (3-6K),2,0-2 yrs,No,4,4,3,2,Travel_Rarely,Divorced,Male,2,8,7,2,3
55,Research & Development,Research Scientist,No,0,2662,Low (<3K),5,3-5 yrs,No,4,2,4,2,Travel_Rarely,Married,Male,1,8,19,2,1
28,Sales,Sales Representative,No,0,2856,Low (<3K),1,0-2 yrs,No,2,2,3,4,Travel_Rarely,Married,Female,1,1,1,0,1
30,Sales,Sales Representative,Yes,1,1081,Low (<3K),1,0-2 yrs,No,4,2,2,3,Travel_Rarely,Single,Male,1,1,1,0,0
22,Research & Development,Research Scientist,Yes,1,2472,Low (<3K),1,0-2 yrs,Yes,2,4,3,1,Travel_Rarely,Single,Male,1,1,1,0,0
36,Sales,Sales Executive,No,0,5673,Mid (3-6K),10,6-10 yrs,Yes,3,2,3,1,Travel_Rarely,Married,Female,2,1,10,9,1
31,Research & Development,Laboratory Technician,No,0,4197,Mid (3-6K),10,6-10 yrs,No,3,2,3,1,Travel_Rarely,Divorced,Male,2,1,10,8,1
34,Sales,Sales Executive,No,0,9713,High (6-10K),5,3-5 yrs,Yes,4,3,3,4,Travel_Rarely,Married,Male,3,2,9,3,3
29,Research & Development,Laboratory Technician,No,0,2062,Low (<3K),3,3-5 yrs,No,1,4,3,2,Travel_Rarely,Single,Male,1,3,11,2,0
37,Research & Development,Research Scientist,No,0,4284,Mid (3-6K),5,3-5 yrs,Yes,1,4,3,3,Travel_Rarely,Married,Male,2,5,16,3,1
35,Research & Development,Manufacturing Director,No,0,4788,Mid (3-6K),3,3-5 yrs,Yes,2,4,3,4,Travel_Rarely,Married,Female,2,0,4,2,0
45,Research & Development,Manufacturing Director,No,0,5906,Mid (3-6K),9,6-10 yrs,No,4,2,2,4,Travel_Rarely,Married,Female,2,0,10,8,2
36,Human Resources,Human Resources,No,0,3886,Mid (3-6K),10,6-10 yrs,No,4,2,2,4,Travel_Frequently,Single,Male,2,1,10,1,0
40,Research & Development,Manager,No,0,16823,Very High (10K+),19,10+ yrs,No,1,1,3,1,Travel_Rarely,Divorced,Male,4,2,22,7,1
26,Research & Development,Research Scientist,No,0,2933,Low (<3K),1,0-2 yrs,Yes,3,2,2,3,Travel_Rarely,Married,Female,1,1,1,0,1
27,Sales,Sales Executive,No,0,6500,High (6-10K),8,6-10 yrs,No,3,1,2,2,Travel_Rarely,Single,Female,2,0,9,7,0
48,Research & Development,Manager,No,0,17174,Very High (10K+),22,10+ yrs,No,4,4,3,2,Travel_Frequently,Divorced,Female,4,3,24,17,1
44,Research & Development,Healthcare Representative,No,0,5033,Mid (3-6K),2,0-2 yrs,No,1,2,3,4,Travel_Rarely,Married,Male,2,2,10,0,1
34,Research & Development,Research Scientist,Yes,1,2307,Low (<3K),5,3-5 yrs,Yes,1,4,3,2,Non-Travel,Married,Male,1,1,5,2,1
56,Research & Development,Laboratory Technician,Yes,1,2587,Low (<3K),4,3-5 yrs,No,4,1,3,4,Travel_Rarely,Single,Male,1,1,5,2,0
36,Sales,Sales Executive,No,0,5507,Mid (3-6K),4,3-5 yrs,No,2,3,1,3,Travel_Rarely,Married,Male,2,2,12,2,2
41,Sales,Sales Executive,No,0,4393,Mid (3-6K),5,3-5 yrs,No,2,3,3,3,Travel_Rarely,Married,Female,2,5,14,4,1
42,Research & Development,Research Director,No,0,13348,Very High (10K+),13,10+ yrs,No,1,3,4,2,Travel_Rarely,Married,Male,3,9,18,7,1
31,Sales,Sales Executive,No,0,6583,High (6-10K),5,3-5 yrs,Yes,4,3,3,4,Travel_Rarely,Divorced,Female,2,2,8,2,1
34,Sales,Sales Executive,No,0,8103,High (6-10K),4,3-5 yrs,Yes,4,4,2,3,Travel_Rarely,Married,Female,2,3,9,2,0
31,Research & Development,Laboratory Technician,No,0,3978,Mid (3-6K),2,0-2 yrs,No,3,1,2,2,Travel_Rarely,Divorced,Female,1,8,4,2,1
26,Research & Development,Laboratory Technician,No,0,2544,Low (<3K),7,6-10 yrs,No,4,3,3,1,Travel_Frequently,Married,Male,1,0,8,7,1
45,Research & Development,Healthcare Representative,No,0,5399,Mid (3-6K),4,3-5 yrs,No,3,2,3,3,Travel_Frequently,Single,Male,2,4,12,2,0
33,Sales,Sales Executive,No,0,5487,Mid (3-6K),10,6-10 yrs,No,3,2,2,2,Travel_Rarely,Single,Male,2,1,10,4,0
28,Sales,Sales Executive,No,0,6834,High (6-10K),7,6-10 yrs,Yes,4,3,3,3,Travel_Frequently,Married,Male,2,1,7,7,1
29,Sales,Sales Representative,Yes,1,1091,Low (<3K),1,0-2 yrs,No,1,3,3,4,Travel_Frequently,Single,Male,1,1,1,0,0
39,Sales,Sales Executive,No,0,5736,Mid (3-6K),3,3-5 yrs,No,3,1,3,3,Non-Travel,Married,Female,2,6,10,2,1
27,Research & Development,Research Scientist,No,0,2226,Low (<3K),5,3-5 yrs,No,2,2,2,3,Travel_Rarely,Married,Male,1,1,6,3,1
34,Research & Development,Research Scientist,No,0,5747,Mid (3-6K),15,10+ yrs,Yes,4,3,3,2,Travel_Frequently,Married,Male,2,1,16,10,0
28,Sales,Sales Executive,Yes,1,9854,High (6-10K),2,0-2 yrs,Yes,3,4,3,4,Travel_Rarely,Single,Female,2,3,6,0,0
47,Research & Development,Research Scientist,No,0,5467,Mid (3-6K),8,6-10 yrs,No,2,3,4,3,Non-Travel,Married,Male,2,8,16,7,1
56,Sales,Sales Executive,No,0,5380,Mid (3-6K),0,0-2 yrs,No,1,4,3,3,Travel_Rarely,Married,Female,2,4,6,0,1
39,Research & Development,Manufacturing Director,No,0,5151,Mid (3-6K),10,6-10 yrs,No,1,1,3,4,Travel_Rarely,Married,Male,2,1,10,0,1
38,Research & Development,Research Scientist,No,0,2133,Low (<3K),20,10+ yrs,Yes,2,4,3,3,Travel_Frequently,Divorced,Female,2,1,20,11,1
58,Sales,Manager,No,0,17875,Very High (10K+),1,0-2 yrs,Yes,4,4,2,3,Travel_Rarely,Married,Female,4,4,29,0,1
32,Research & Development,Research Scientist,Yes,1,2432,Low (<3K),4,3-5 yrs,Yes,3,1,3,1,Travel_Frequently,Single,Female,1,3,8,1,0
38,Research & Development,Research Scientist,No,0,4771,Mid (3-6K),5,3-5 yrs,No,4,2,4,4,Travel_Rarely,Divorced,Male,1,2,10,2,2
49,Research & Development,Research Director,No,0,19161,Very High (10K+),5,3-5 yrs,No,4,2,3,4,Travel_Frequently,Married,Male,5,3,28,4,0
42,Sales,Sales Executive,No,0,5087,Mid (3-6K),0,0-2 yrs,Yes,4,2,3,3,Travel_Rarely,Divorced,Male,2,3,14,0,2
27,Human Resources,Human Resources,Yes,1,2863,Low (<3K),1,0-2 yrs,No,2,1,3,1,Travel_Frequently,Married,Female,1,1,1,0,0
35,Sales,Sales Executive,No,0,5561,Mid (3-6K),5,3-5 yrs,No,1,2,1,4,Travel_Rarely,Married,Male,2,0,6,3,1
28,Research & Development,Research Scientist,No,0,2144,Low (<3K),5,3-5 yrs,No,3,3,2,3,Non-Travel,Single,Male,1,1,5,3,0
31,Research & Development,Research Scientist,No,0,3065,Mid (3-6K),4,3-5 yrs,Yes,1,3,4,4,Non-Travel,Divorced,Male,1,1,4,2,1
36,Research & Development,Laboratory Technician,No,0,2810,Low (<3K),5,3-5 yrs,No,2,1,3,2,Non-Travel,Married,Male,1,1,5,4,0
34,Sales,Sales Executive,No,0,9888,High (6-10K),14,10+ yrs,No,4,1,2,1,Travel_Rarely,Single,Male,3,1,14,8,0
34,Sales,Sales Executive,No,0,8628,High (6-10K),8,6-10 yrs,No,3,4,2,3,Travel_Rarely,Divorced,Male,3,1,9,7,1
26,Research & Development,Laboratory Technician,No,0,2867,Low (<3K),7,6-10 yrs,No,1,3,2,4,Travel_Rarely,Single,Male,1,0,8,7,0
29,Research & Development,Healthcare Representative,No,0,5373,Mid (3-6K),5,3-5 yrs,No,1,1,2,1,Travel_Rarely,Married,Male,2,0,6,3,1
32,Research & Development,Healthcare Representative,No,0,6667,High (6-10K),5,3-5 yrs,No,4,3,3,2,Non-Travel,Divorced,Female,2,5,9,1,1
31,Research & Development,Research Scientist,No,0,5003,Mid (3-6K),10,6-10 yrs,No,1,4,3,2,Travel_Frequently,Married,Male,2,1,10,8,0
28,Research & Development,Laboratory Technician,Yes,1,2367,Low (<3K),4,3-5 yrs,No,4,3,2,1,Travel_Rarely,Divorced,Male,1,5,6,1,1
38,Sales,Sales Representative,No,0,2858,Low (<3K),1,0-2 yrs,No,1,1,2,1,Travel_Rarely,Single,Male,1,4,20,0,0
35,Sales,Sales Executive,No,0,5204,Mid (3-6K),10,6-10 yrs,Yes,4,3,3,4,Travel_Rarely,Married,Female,2,1,10,8,0
27,Sales,Sales Executive,No,0,4105,Mid (3-6K),7,6-10 yrs,No,4,4,3,1,Travel_Rarely,Single,Male,2,1,7,7,0
32,Research & Development,Manufacturing Director,No,0,9679,High (6-10K),1,0-2 yrs,No,4,4,3,2,Travel_Rarely,Single,Male,2,8,8,0,0
31,Sales,Sales Executive,Yes,1,5617,Mid (3-6K),10,6-10 yrs,Yes,4,1,3,3,Travel_Frequently,Married,Male,2,1,10,7,0
53,Sales,Sales Executive,Yes,1,10448,Very High (10K+),2,0-2 yrs,Yes,1,1,2,2,Travel_Rarely,Single,Male,3,6,15,2,0
54,Research & Development,Research Scientist,No,0,2897,Low (<3K),4,3-5 yrs,No,3,1,2,3,Travel_Rarely,Married,Female,2,3,9,3,2
33,Research & Development,Healthcare Representative,No,0,5968,Mid (3-6K),9,6-10 yrs,No,3,4,3,3,Travel_Frequently,Divorced,Male,2,1,9,7,3
43,Research & Development,Healthcare Representative,No,0,7510,High (6-10K),10,6-10 yrs,No,3,1,3,2,Travel_Rarely,Married,Male,3,1,10,9,1
38,Human Resources,Human Resources,No,0,2991,Low (<3K),6,6-10 yrs,Yes,2,4,3,2,Travel_Frequently,Married,Male,1,0,7,2,1
55,Human Resources,Manager,No,0,19636,Very High (10K+),10,6-10 yrs,Yes,2,3,3,1,Travel_Rarely,Married,Male,5,4,35,9,1
31,Research & Development,Laboratory Technician,No,0,1129,Low (<3K),1,0-2 yrs,Yes,4,4,3,3,Travel_Rarely,Divorced,Female,1,1,1,0,3
39,Sales,Sales Executive,No,0,13341,Very High (10K+),20,10+ yrs,No,1,2,3,1,Travel_Rarely,Single,Male,4,0,21,8,0
42,Research & Development,Research Scientist,No,0,4332,Mid (3-6K),20,10+ yrs,No,3,4,3,4,Non-Travel,Single,Male,2,1,20,9,0
31,Research & Development,Research Director,No,0,11031,Very High (10K+),11,10+ yrs,No,3,3,4,3,Non-Travel,Married,Female,3,4,13,7,1
54,Research & Development,Manufacturing Director,No,0,4440,Mid (3-6K),5,3-5 yrs,Yes,1,3,3,4,Travel_Rarely,Single,Female,2,6,9,2,0
24,Research & Development,Healthcare Representative,No,0,4617,Mid (3-6K),4,3-5 yrs,No,3,2,2,2,Travel_Rarely,Single,Male,2,1,4,3,0
23,Research & Development,Laboratory Technician,No,0,2647,Low (<3K),5,3-5 yrs,No,4,4,4,3,Travel_Rarely,Single,Male,1,1,5,2,0
40,Research & Development,Laboratory Technician,No,0,6323,High (6-10K),10,6-10 yrs,No,3,4,4,1,Travel_Frequently,Married,Female,2,1,10,9,1
40,Sales,Sales Executive,No,0,5677,Mid (3-6K),11,10+ yrs,No,2,2,3,3,Travel_Rarely,Married,Female,2,3,15,8,1
25,Human Resources,Human Resources,No,0,2187,Low (<3K),2,0-2 yrs,No,2,3,3,3,Travel_Rarely,Married,Female,1,4,6,0,0
30,Research & Development,Laboratory Technician,No,0,3748,Mid (3-6K),12,10+ yrs,No,2,4,2,3,Travel_Rarely,Married,Male,1,1,12,8,0
25,Research & Development,Laboratory Technician,No,0,3977,Mid (3-6K),2,0-2 yrs,Yes,3,4,2,3,Travel_Rarely,Divorced,Male,1,6,7,2,1
47,Research & Development,Healthcare Representative,No,0,8633,High (6-10K),17,10+ yrs,No,3,1,3,2,Travel_Rarely,Single,Male,3,2,25,14,0
33,Research & Development,Laboratory Technician,No,0,2008,Low (<3K),1,0-2 yrs,No,3,2,2,3,Non-Travel,Divorced,Male,1,1,1,1,3
38,Sales,Sales Executive,No,0,4440,Mid (3-6K),15,10+ yrs,No,2,4,3,1,Travel_Rarely,Married,Male,2,0,16,13,2
31,Sales,Sales Representative,No,0,3067,Mid (3-6K),2,0-2 yrs,No,3,1,3,3,Travel_Rarely,Married,Male,1,0,3,2,1
38,Research & Development,Manufacturing Director,No,0,5321,Mid (3-6K),8,6-10 yrs,No,3,1,3,4,Travel_Frequently,Married,Male,2,2,10,3,1
42,Research & Development,Research Scientist,No,0,5410,Mid (3-6K),4,3-5 yrs,Yes,1,4,2,3,Travel_Rarely,Divorced,Male,2,6,9,3,1
41,Research & Development,Research Scientist,No,0,2782,Low (<3K),5,3-5 yrs,No,4,4,3,1,Travel_Rarely,Married,Male,1,3,12,3,1
47,Research & Development,Research Director,No,0,11957,Very High (10K+),13,10+ yrs,No,2,3,1,1,Non-Travel,Married,Female,3,0,14,8,2
35,Research & Development,Laboratory Technician,No,0,2660,Low (<3K),2,0-2 yrs,Yes,3,4,3,3,Travel_Rarely,Married,Male,1,7,5,2,1
22,Research & Development,Research Scientist,No,0,3375,Mid (3-6K),3,3-5 yrs,No,3,4,4,4,Travel_Rarely,Single,Male,1,0,4,2,0
35,Research & Development,Research Scientist,No,0,5098,Mid (3-6K),10,6-10 yrs,No,3,2,3,2,Travel_Rarely,Single,Male,2,1,10,7,0
33,Research & Development,Healthcare Representative,No,0,4878,Mid (3-6K),9,6-10 yrs,Yes,4,2,3,1,Travel_Rarely,Married,Female,2,0,10,7,1
32,Research & Development,Laboratory Technician,No,0,2837,Low (<3K),6,6-10 yrs,No,2,3,3,3,Travel_Rarely,Single,Female,1,1,6,2,0
40,Research & Development,Laboratory Technician,No,0,2406,Low (<3K),1,0-2 yrs,No,4,1,2,3,Travel_Rarely,Married,Male,1,8,8,0,2
32,Sales,Sales Representative,No,0,2269,Low (<3K),2,0-2 yrs,No,2,2,3,2,Travel_Rarely,Married,Male,1,0,3,2,1
39,Research & Development,Research Scientist,No,0,4108,Mid (3-6K),7,6-10 yrs,No,4,1,3,1,Travel_Rarely,Single,Male,2,7,18,7,0
38,Research & Development,Research Director,No,0,13206,Very High (10K+),18,10+ yrs,No,3,2,3,1,Travel_Rarely,Married,Female,3,3,20,16,1
32,Sales,Sales Executive,No,0,10422,Very High (10K+),14,10+ yrs,No,4,3,3,3,Travel_Rarely,Married,Female,3,1,14,10,2
37,Research & Development,Research Director,No,0,13744,Very High (10K+),16,10+ yrs,Yes,4,3,3,1,Travel_Rarely,Married,Female,3,1,16,11,1
25,Sales,Sales Executive,No,0,4907,Mid (3-6K),5,3-5 yrs,Yes,3,1,2,2,Travel_Rarely,Divorced,Female,2,0,6,3,1
52,Sales,Sales Representative,No,0,3482,Mid (3-6K),9,6-10 yrs,No,4,1,2,2,Non-Travel,Divorced,Male,1,2,16,8,2
44,Research & Development,Research Scientist,No,0,2436,Low (<3K),4,3-5 yrs,Yes,4,2,3,3,Travel_Rarely,Single,Male,1,6,6,3,0
21,Sales,Sales Representative,No,0,2380,Low (<3K),2,0-2 yrs,Yes,1,3,3,4,Travel_Rarely,Single,Male,1,1,2,2,0
39,Research & Development,Manager,No,0,19431,Very High (10K+),6,6-10 yrs,No,4,4,2,3,Non-Travel,Single,Male,5,2,21,0,0
23,Sales,Sales Representative,Yes,1,1790,Low (<3K),1,0-2 yrs,No,1,4,2,1,Travel_Frequently,Married,Male,1,1,1,0,1
36,Sales,Sales Executive,No,0,7644,High (6-10K),9,6-10 yrs,No,4,1,3,3,Travel_Rarely,Married,Female,3,0,10,7,2
36,Research & Development,Manufacturing Director,No,0,5131,Mid (3-6K),4,3-5 yrs,No,2,4,3,2,Travel_Frequently,Divorced,Female,2,7,18,2,3
56,Research & Development,Healthcare Representative,No,0,6306,High (6-10K),13,10+ yrs,No,3,3,2,1,Non-Travel,Divorced,Male,2,1,13,12,1
29,Research & Development,Research Scientist,Yes,1,4787,Mid (3-6K),2,0-2 yrs,Yes,4,1,4,2,Travel_Rarely,Married,Male,1,9,4,2,3
42,Research & Development,Manager,No,0,18880,Very High (10K+),22,10+ yrs,No,3,1,2,1,Travel_Rarely,Married,Male,5,5,24,6,0
56,Research & Development,Laboratory Technician,Yes,1,2339,Low (<3K),10,6-10 yrs,No,3,4,1,4,Travel_Rarely,Married,Male,1,8,14,9,1
41,Research & Development,Manufacturing Director,No,0,13570,Very High (10K+),20,10+ yrs,No,2,1,3,3,Travel_Rarely,Married,Female,4,0,21,7,1
34,Sales,Sales Executive,No,0,6712,High (6-10K),8,6-10 yrs,No,3,4,3,4,Travel_Rarely,Married,Female,2,1,8,7,2
36,Sales,Sales Executive,No,0,5406,Mid (3-6K),15,10+ yrs,No,4,4,2,1,Non-Travel,Divorced,Male,2,1,15,12,1
41,Sales,Sales Executive,No,0,8938,High (6-10K),5,3-5 yrs,No,2,3,3,3,Travel_Rarely,Divorced,Male,2,2,14,4,1
32,Research & Development,Research Scientist,No,0,2439,Low (<3K),4,3-5 yrs,No,1,4,3,4,Travel_Rarely,Single,Male,1,1,4,2,0
35,Human Resources,Human Resources,No,0,8837,High (6-10K),9,6-10 yrs,Yes,4,3,3,3,Travel_Rarely,Single,Female,3,1,9,0,0
38,Sales,Sales Executive,No,0,5343,Mid (3-6K),10,6-10 yrs,No,4,1,3,3,Travel_Rarely,Married,Female,2,1,10,7,1
50,Sales,Sales Executive,Yes,1,6728,High (6-10K),6,6-10 yrs,No,3,2,3,4,Travel_Frequently,Divorced,Male,2,7,12,3,2
36,Sales,Sales Executive,No,0,6652,High (6-10K),6,6-10 yrs,No,4,2,2,1,Travel_Rarely,Married,Female,2,4,8,3,1
45,Sales,Sales Executive,No,0,4850,Mid (3-6K),5,3-5 yrs,No,3,4,3,3,Travel_Rarely,Single,Female,2,8,8,3,0
40,Research & Development,Research Scientist,No,0,2809,Low (<3K),2,0-2 yrs,No,3,3,3,4,Travel_Rarely,Single,Male,1,2,8,2,0
35,Research & Development,Healthcare Representative,No,0,5689,Mid (3-6K),10,6-10 yrs,Yes,3,3,4,4,Travel_Frequently,Married,Male,2,1,10,2,2
40,Research & Development,Research Scientist,No,0,2001,Low (<3K),5,3-5 yrs,No,3,3,3,2,Travel_Rarely,Married,Female,1,2,20,3,3
35,Research & Development,Research Scientist,No,0,2977,Low (<3K),4,3-5 yrs,No,4,3,3,4,Travel_Rarely,Married,Female,1,1,4,3,1
29,Research & Development,Laboratory Technician,No,0,4025,Mid (3-6K),4,3-5 yrs,Yes,2,4,3,1,Travel_Rarely,Married,Male,2,4,10,3,1
29,Research & Development,Research Scientist,No,0,3785,Mid (3-6K),5,3-5 yrs,No,1,4,1,2,Travel_Rarely,Single,Female,1,1,5,4,0
50,Sales,Sales Executive,Yes,1,10854,Very High (10K+),3,3-5 yrs,Yes,1,4,3,2,Travel_Rarely,Divorced,Male,3,4,20,2,1
39,Sales,Sales Executive,No,0,12031,Very High (10K+),20,10+ yrs,No,4,2,2,1,Travel_Rarely,Married,Female,4,0,21,9,1
31,Research & Development,Manufacturing Director,No,0,9936,High (6-10K),9,6-10 yrs,No,1,2,3,2,Non-Travel,Single,Male,2,0,10,4,0
26,Sales,Sales Representative,No,0,2966,Low (<3K),4,3-5 yrs,No,3,4,3,4,Travel_Rarely,Single,Female,1,0,5,2,0
36,Research & Development,Laboratory Technician,No,0,2571,Low (<3K),5,3-5 yrs,No,4,3,3,3,Travel_Frequently,Married,Male,2,4,17,2,1
39,Research & Development,Healthcare Representative,No,0,9991,High (6-10K),7,6-10 yrs,No,1,4,3,1,Travel_Rarely,Married,Male,3,4,9,7,1
